transaction_id,user_id,user_segment,purchase_datetime,showtime_datetime,day_type,movie,genre,cinema,ticket_type,num_tickets,unit_price,combo_revenue,total_revenue,payment_method,voucher_used,status
TXN000153,U30965,Member,2/7/2026 21:16,2/11/2026 17:16,Weekday,Wicked 2,Musical,Lotte Landmark,Standard,2,"75,000",0,"150,000",bank,0,Success
TXN000154,U50322,Member,5/17/2026 2:15,5/19/2026 15:15,Weekday,Wicked 2,Musical,BHD Star Bitexco,Standard,3,"75,000","89,000","314,000",bank,0,Success
TXN000155,U28406,New,3/12/2026 4:26,3/15/2026 21:26,Weekend,Avengers: Secret Wars,Action,Galaxy Sala,Standard,2,"75,000",0,"150,000",vietQR,"10,000",Failed
TXN000156,U95574,Regular,3/7/2026 10:52,3/14/2026 15:52,Weekend,Gladiator III,Action,Galaxy Sala,Standard,2,"80,000",0,"160,000",wallet,0,Success
TXN000157,U49329,New,5/30/2026 5:00,6/9/2026 0:00,Weekday,Gladiator III,Action,CGV Vincom,IMAX,2,"160,000","49,000","369,000",vietQR,0,Success
TXN000158,U46173,Member,4/28/2026 7:50,5/4/2026 10:50,Weekday,La La Land 2,Romance,Lotte Cinema Q7,Couple,1,"260,000",0,"260,000",vietQR,0,Success
TXN000159,U38718,Regular,3/1/2026 1:45,3/1/2026 3:45,Weekend,Joker 3,Crime,Lotte Landmark,Couple,5,"270,000",0,"1,350,000",wallet,0,Success
TXN000160,U54500,Member,3/14/2026 19:21,3/19/2026 7:21,Weekday,Dune: Part Three,Sci-Fi,CGV Aeon Mall,Standard,2,"75,000",0,"150,000",wallet,0,Success
TXN000161,U67494,Regular,3/22/2026 4:30,3/31/2026 6:30,Weekday,Moana 2,Animation,CGV Aeon Mall,Couple,2,"260,000",0,"520,000",bank,0,Success
TXN000162,U47331,Regular,5/18/2026 18:21,5/21/2026 2:21,Weekday,Moana 2,Animation,Lotte Landmark,3D,1,"120,000","49,000","169,000",bank,"10,000",Success
TXN000163,U98045,New,1/2/2026 5:54,1/10/2026 5:54,Weekend,Smile 3,Horror,CGV Aeon Mall,3D,3,"120,000",0,"360,000",vietQR,"20,000",Success
TXN000164,U79637,VIP,5/20/2026 17:19,5/27/2026 9:19,Weekday,Fast X Final,Action,BHD Star Bitexco,Standard,3,"80,000","89,000","329,000",bank,0,Success
TXN000165,U44025,Regular,3/28/2026 19:47,4/4/2026 7:47,Weekend,The Conjuring 4,Horror,CGV Vincom,3D,5,"110,000",0,"550,000",wallet,0,Success
TXN000166,U11827,Regular,4/12/2026 20:22,4/13/2026 3:22,Weekday,Oppenheimer II,Drama,BHD Pham Hung,Standard,2,"75,000","49,000","199,000",wallet,0,Success
TXN000167,U84819,VIP,3/9/2026 18:45,3/14/2026 22:45,Weekend,Inside Out 3,Animation,Lotte Cinema Q7,3D,5,"110,000","89,000","639,000",wallet,"10,000",Success
TXN000168,U48717,Regular,1/9/2026 18:38,1/19/2026 5:38,Weekday,La La Land 2,Romance,CGV Vincom,3D,2,"110,000","89,000","309,000",vietQR,"20,000",Success
TXN000169,U20517,Regular,4/14/2026 17:17,4/19/2026 23:17,Weekend,Nha Ba Nu 2,Comedy,Galaxy Sala,VIP,2,"140,000",0,"280,000",bank,0,Success
TXN000170,U36729,Regular,2/6/2026 4:59,2/8/2026 13:59,Weekend,Wicked 2,Musical,Lotte Cinema Q7,VIP,2,"140,000",0,"280,000",bank,0,Success
TXN000171,U29419,VIP,5/30/2026 17:08,6/1/2026 6:08,Weekday,La La Land 2,Romance,Galaxy Sala,IMAX,3,"170,000","129,000","639,000",wallet,0,Failed
TXN000172,U55615,VIP,3/29/2026 4:46,3/31/2026 2:46,Weekday,Deadpool 4,Action,Lotte Landmark,Standard,2,"75,000","49,000","199,000",wallet,"30,000",Success
TXN000173,U89267,New,2/16/2026 2:38,2/26/2026 2:38,Weekday,Avengers: Secret Wars,Action,Galaxy Nguyen Du,IMAX,2,"160,000",0,"320,000",vietQR,0,Success
TXN000174,U15233,Member,2/12/2026 12:11,2/13/2026 13:11,Weekday,Mai 2,Drama,Lotte Landmark,Standard,1,"75,000","129,000","204,000",vietQR,"20,000",Success
TXN000175,U75599,Member,2/16/2026 15:31,2/20/2026 20:31,Weekday,Avengers: Secret Wars,Action,CGV Vincom,3D,3,"110,000","129,000","459,000",wallet,0,Success
TXN000176,U28853,Regular,2/12/2026 2:24,2/21/2026 21:24,Weekend,Smile 3,Horror,CGV Aeon Mall,Standard,3,"85,000",0,"255,000",vietQR,"30,000",Success
TXN000177,U42676,Regular,1/3/2026 22:30,1/9/2026 16:30,Weekday,Oppenheimer II,Drama,Lotte Cinema Q7,IMAX,2,"160,000","49,000","369,000",bank,0,Refunded
TXN000178,U48338,New,3/26/2026 7:34,4/1/2026 9:34,Weekday,Dune: Part Three,Sci-Fi,BHD Pham Hung,Standard,2,"75,000","129,000","279,000",bank,0,Success
TXN000179,U97294,Member,4/27/2026 23:46,5/3/2026 5:46,Weekend,Deadpool 4,Action,BHD Star Bitexco,Standard,2,"75,000","189,000","339,000",vietQR,"10,000",Success
TXN000180,U19644,Regular,2/20/2026 4:13,2/23/2026 16:13,Weekday,Smile 3,Horror,CGV Vincom,Standard,2,"80,000","89,000","249,000",bank,0,Success
TXN000181,U44534,New,1/12/2026 16:57,1/13/2026 18:57,Weekday,Mai 2,Drama,CGV Vincom,Standard,4,"75,000",0,"300,000",bank,0,Success
TXN000182,U86950,Regular,5/8/2026 2:29,5/13/2026 12:29,Weekday,Wicked 2,Musical,CGV Aeon Mall,Standard,1,"75,000","129,000","204,000",wallet,0,Success
TXN000183,U44527,Member,1/7/2026 8:29,1/14/2026 22:29,Weekday,Fast X Final,Action,Lotte Landmark,Standard,6,"85,000",0,"510,000",vietQR,0,Success
TXN000184,U96183,Regular,3/5/2026 16:49,3/12/2026 20:49,Weekday,Fast X Final,Action,Lotte Landmark,3D,1,"115,000",0,"115,000",wallet,0,Success
TXN000185,U26430,New,1/27/2026 13:20,1/30/2026 0:20,Weekday,Dune: Part Three,Sci-Fi,Galaxy Nguyen Du,IMAX,2,"160,000","129,000","449,000",wallet,"20,000",Success
TXN000186,U45273,Member,4/11/2026 4:13,4/13/2026 7:13,Weekday,Dune: Part Three,Sci-Fi,BHD Pham Hung,Standard,3,"80,000",0,"240,000",wallet,0,Success
TXN000187,U80887,Member,1/17/2026 7:48,1/17/2026 14:48,Weekend,Mai 2,Drama,Lotte Cinema Q7,Standard,3,"85,000","49,000","304,000",bank,0,Success
TXN000188,U79176,New,2/15/2026 4:57,2/22/2026 20:57,Weekend,Deadpool 4,Action,CGV Aeon Mall,Couple,2,"265,000","189,000","719,000",vietQR,"20,000",Success
TXN000189,U13681,Member,1/18/2026 21:58,1/19/2026 10:58,Weekday,Moana 2,Animation,Lotte Landmark,Standard,1,"85,000",0,"85,000",wallet,0,Success
TXN000190,U65008,Member,3/16/2026 22:52,3/22/2026 14:52,Weekend,Fast X Final,Action,CGV Vincom,Standard,2,"85,000","89,000","259,000",bank,0,Success
TXN000191,U23050,Regular,2/1/2026 2:07,2/1/2026 6:07,Weekend,Dune: Part Three,Sci-Fi,Galaxy Sala,Standard,1,"75,000","49,000","124,000",wallet,0,Success
TXN000192,U67692,New,4/1/2026 13:52,4/4/2026 5:52,Weekend,Avengers: Secret Wars,Action,Lotte Landmark,3D,4,"110,000","129,000","569,000",vietQR,"50,000",Success
TXN000193,U44897,Member,4/4/2026 8:54,4/8/2026 6:54,Weekday,Nha Ba Nu 2,Comedy,Lotte Landmark,Standard,2,"75,000",0,"150,000",bank,0,Success
TXN000194,U92448,New,4/22/2026 4:15,4/27/2026 2:15,Weekday,Dune: Part Three,Sci-Fi,Lotte Landmark,Standard,4,"75,000",0,"300,000",bank,0,Success
TXN000195,U98607,New,5/23/2026 10:01,5/26/2026 9:01,Weekday,Inside Out 3,Animation,CGV Vincom,3D,2,"120,000","189,000","429,000",bank,0,Success
TXN000196,U52208,Member,1/3/2026 10:43,1/4/2026 14:43,Weekend,Inside Out 3,Animation,BHD Pham Hung,IMAX,2,"160,000",0,"320,000",bank,0,Success
TXN000197,U55561,Member,4/27/2026 14:11,5/5/2026 16:11,Weekday,Smile 3,Horror,CGV Vincom,Standard,2,"75,000",0,"150,000",vietQR,0,Success
TXN000198,U38979,New,1/9/2026 14:03,1/13/2026 17:03,Weekday,The Conjuring 4,Horror,Galaxy Nguyen Du,3D,4,"115,000","89,000","549,000",vietQR,"50,000",Success
TXN000199,U49581,Regular,3/8/2026 16:34,3/9/2026 1:34,Weekday,Joker 3,Crime,Galaxy Nguyen Du,Standard,4,"75,000","49,000","349,000",wallet,0,Failed
TXN000200,U20243,New,1/26/2026 8:52,2/4/2026 23:52,Weekday,Wicked 2,Musical,CGV Aeon Mall,Standard,2,"75,000",0,"150,000",bank,0,Success
TXN000201,U91448,Regular,4/15/2026 8:08,4/16/2026 22:08,Weekday,Avengers: Secret Wars,Action,Lotte Cinema Q7,Couple,1,"260,000",0,"260,000",wallet,0,Success
TXN000202,U67302,New,5/20/2026 14:05,5/27/2026 1:05,Weekday,Dune: Part Three,Sci-Fi,Galaxy Sala,Couple,2,"265,000",0,"530,000",vietQR,"30,000",Success
TXN000203,U18669,Regular,1/12/2026 9:18,1/15/2026 22:18,Weekday,Deadpool 4,Action,Lotte Landmark,VIP,5,"140,000",0,"700,000",wallet,"30,000",Success
TXN000204,U64233,Member,1/26/2026 1:00,2/2/2026 6:00,Weekday,Avengers: Secret Wars,Action,Lotte Landmark,Standard,1,"75,000","89,000","164,000",wallet,0,Success
TXN000205,U66296,VIP,1/4/2026 23:47,1/12/2026 17:47,Weekday,Wicked 2,Musical,BHD Star Bitexco,Standard,2,"75,000",0,"150,000",wallet,"50,000",Refunded
TXN000206,U32088,Member,4/13/2026 20:46,4/15/2026 1:46,Weekday,Inside Out 3,Animation,Galaxy Nguyen Du,Standard,2,"75,000",0,"150,000",vietQR,"20,000",Success
TXN000207,U30885,Regular,5/8/2026 2:13,5/13/2026 23:13,Weekday,Dune: Part Three,Sci-Fi,Lotte Cinema Q7,VIP,1,"140,000",0,"140,000",bank,"10,000",Success
TXN000208,U64653,VIP,5/25/2026 2:27,5/26/2026 4:27,Weekday,Mai 2,Drama,Galaxy Nguyen Du,VIP,1,"145,000",0,"145,000",vietQR,"50,000",Success
TXN000209,U78632,Member,2/25/2026 3:34,2/25/2026 22:34,Weekday,The Conjuring 4,Horror,Lotte Landmark,IMAX,1,"160,000","89,000","249,000",wallet,0,Success
TXN000210,U23961,Regular,2/22/2026 0:57,2/28/2026 21:57,Weekend,Joker 3,Crime,Lotte Cinema Q7,Standard,2,"85,000","129,000","299,000",bank,"20,000",Success
TXN000211,U85044,New,4/9/2026 15:24,4/14/2026 7:24,Weekday,Inside Out 3,Animation,BHD Star Bitexco,IMAX,2,"160,000",0,"320,000",wallet,0,Success
TXN000212,U45610,Member,5/23/2026 1:09,5/30/2026 19:09,Weekend,La La Land 2,Romance,CGV Vincom,Standard,5,"75,000",0,"375,000",wallet,0,Success
TXN000213,U71780,Regular,4/19/2026 8:22,4/29/2026 6:22,Weekday,Wicked 2,Musical,CGV Aeon Mall,Standard,2,"80,000","49,000","209,000",wallet,"30,000",Success
TXN000214,U48148,Regular,4/11/2026 6:07,4/17/2026 9:07,Weekday,The Conjuring 4,Horror,Galaxy Nguyen Du,VIP,4,"145,000",0,"580,000",wallet,0,Success
TXN000215,U51508,New,4/24/2026 3:44,4/26/2026 8:44,Weekend,Wicked 2,Musical,CGV Aeon Mall,Standard,2,"85,000",0,"170,000",bank,0,Success
TXN000216,U39628,Member,1/28/2026 6:49,1/29/2026 3:49,Weekday,Wicked 2,Musical,BHD Star Bitexco,Standard,2,"85,000","89,000","259,000",bank,0,Success
TXN000217,U52561,Regular,5/26/2026 13:50,5/27/2026 0:50,Weekday,Avengers: Secret Wars,Action,Galaxy Sala,Standard,3,"75,000",0,"225,000",wallet,"10,000",Success
TXN000218,U32006,Regular,5/23/2026 18:01,5/31/2026 14:01,Weekend,Inside Out 3,Animation,CGV Aeon Mall,Standard,3,"75,000","49,000","274,000",wallet,0,Success
TXN000219,U26221,Regular,1/4/2026 15:09,1/8/2026 15:09,Weekday,Gladiator III,Action,Galaxy Sala,Standard,2,"75,000",0,"150,000",wallet,0,Success
TXN000220,U51969,Member,4/3/2026 5:58,4/8/2026 3:58,Weekday,Avengers: Secret Wars,Action,Galaxy Sala,Standard,6,"75,000",0,"450,000",vietQR,0,Success
TXN000221,U33330,Member,4/16/2026 2:47,4/22/2026 18:47,Weekday,Dune: Part Three,Sci-Fi,Galaxy Nguyen Du,Couple,5,"260,000",0,"1,300,000",bank,"50,000",Success
TXN000222,U90324,Regular,1/4/2026 23:06,1/12/2026 7:06,Weekday,Inside Out 3,Animation,CGV Aeon Mall,Standard,1,"75,000",0,"75,000",vietQR,"30,000",Success
TXN000223,U22177,Regular,3/28/2026 18:52,4/6/2026 16:52,Weekday,La La Land 2,Romance,Galaxy Nguyen Du,IMAX,1,"160,000",0,"160,000",wallet,0,Success
TXN000224,U56690,New,2/22/2026 5:28,2/28/2026 4:28,Weekend,Mai 2,Drama,Galaxy Nguyen Du,3D,1,"110,000","129,000","239,000",bank,"10,000",Success
TXN000225,U44199,Regular,2/21/2026 23:43,2/22/2026 11:43,Weekend,Deadpool 4,Action,BHD Star Bitexco,Standard,2,"80,000",0,"160,000",vietQR,0,Success
TXN000226,U87194,Regular,1/6/2026 19:09,1/9/2026 20:09,Weekday,The Conjuring 4,Horror,Lotte Landmark,VIP,2,"140,000",0,"280,000",wallet,0,Refunded
TXN000227,U89408,New,3/27/2026 21:50,3/31/2026 12:50,Weekday,Gladiator III,Action,Lotte Cinema Q7,Standard,4,"75,000",0,"300,000",wallet,0,Success
TXN000228,U46521,Regular,3/31/2026 2:49,4/2/2026 7:49,Weekday,Oppenheimer II,Drama,Lotte Landmark,Standard,2,"80,000","89,000","249,000",bank,0,Success
TXN000229,U83271,New,2/7/2026 9:45,2/9/2026 14:45,Weekday,Moana 2,Animation,Lotte Cinema Q7,3D,3,"110,000",0,"330,000",wallet,0,Success
TXN000230,U73078,Regular,1/24/2026 9:59,1/31/2026 20:59,Weekend,Inside Out 3,Animation,CGV Vincom,IMAX,2,"160,000","89,000","409,000",bank,0,Failed
TXN000231,U35701,Regular,4/28/2026 1:41,5/7/2026 2:41,Weekday,Dune: Part Three,Sci-Fi,CGV Vincom,3D,6,"120,000",0,"720,000",wallet,"10,000",Success
TXN000232,U97770,Member,5/21/2026 18:13,5/23/2026 5:13,Weekend,The Conjuring 4,Horror,Lotte Cinema Q7,Couple,1,"270,000",0,"270,000",wallet,"30,000",Success
TXN000233,U93045,VIP,2/23/2026 23:01,2/28/2026 11:01,Weekend,Dune: Part Three,Sci-Fi,CGV Aeon Mall,IMAX,2,"160,000","129,000","449,000",vietQR,0,Success
TXN000234,U29034,Member,3/21/2026 16:14,3/24/2026 19:14,Weekday,Moana 2,Animation,CGV Aeon Mall,Standard,2,"80,000",0,"160,000",vietQR,0,Success
TXN000235,U23121,Regular,2/12/2026 8:23,2/14/2026 9:23,Weekend,Mai 2,Drama,BHD Star Bitexco,Standard,2,"80,000",0,"160,000",vietQR,0,Success
TXN000236,U28597,Member,3/30/2026 1:40,4/2/2026 3:40,Weekday,Moana 2,Animation,CGV Vincom,Standard,4,"75,000","189,000","489,000",vietQR,0,Success
TXN000237,U62000,New,5/19/2026 21:21,5/27/2026 17:21,Weekday,Gladiator III,Action,BHD Pham Hung,3D,3,"115,000","49,000","394,000",bank,0,Success
TXN000238,U75458,Member,1/20/2026 13:39,1/23/2026 2:39,Weekday,Nha Ba Nu 2,Comedy,Lotte Landmark,3D,3,"120,000",0,"360,000",bank,0,Success
TXN000239,U48537,New,1/7/2026 11:59,1/8/2026 22:59,Weekday,Joker 3,Crime,BHD Star Bitexco,Couple,3,"265,000","129,000","924,000",bank,0,Success
TXN000240,U19732,Regular,4/13/2026 3:42,4/19/2026 4:42,Weekend,Fast X Final,Action,Galaxy Sala,Standard,2,"85,000","89,000","259,000",vietQR,0,Success
TXN000241,U52970,Member,3/7/2026 5:14,3/14/2026 1:14,Weekend,Smile 3,Horror,Galaxy Sala,3D,2,"110,000","89,000","309,000",wallet,"10,000",Success
TXN000242,U55894,VIP,3/9/2026 11:40,3/10/2026 4:40,Weekday,Gladiator III,Action,CGV Aeon Mall,3D,2,"110,000","49,000","269,000",bank,0,Success
TXN000243,U53122,Regular,3/18/2026 14:32,3/27/2026 5:32,Weekday,Mai 2,Drama,CGV Aeon Mall,Couple,2,"265,000","89,000","619,000",vietQR,0,Success
TXN000244,U55280,VIP,2/15/2026 11:17,2/21/2026 5:17,Weekend,Deadpool 4,Action,Galaxy Sala,Standard,1,"75,000","89,000","164,000",vietQR,0,Success
TXN000245,U42589,Regular,3/8/2026 18:32,3/15/2026 0:32,Weekend,Dune: Part Three,Sci-Fi,BHD Pham Hung,3D,4,"120,000","129,000","609,000",wallet,"20,000",Success
TXN000246,U74242,Member,1/8/2026 22:03,1/18/2026 17:03,Weekend,Nha Ba Nu 2,Comedy,Lotte Landmark,Standard,3,"75,000","49,000","274,000",wallet,"10,000",Success
TXN000247,U46044,Regular,3/27/2026 17:19,4/3/2026 8:19,Weekday,Moana 2,Animation,Galaxy Sala,3D,2,"115,000",0,"230,000",wallet,"10,000",Success
TXN000248,U33149,Member,4/23/2026 17:52,4/28/2026 16:52,Weekday,Fast X Final,Action,BHD Star Bitexco,Standard,2,"75,000",0,"150,000",bank,"20,000",Success
TXN000249,U48999,Member,5/14/2026 19:22,5/19/2026 7:22,Weekday,Oppenheimer II,Drama,Galaxy Nguyen Du,Standard,2,"80,000","49,000","209,000",vietQR,"30,000",Success
TXN000250,U27155,VIP,2/9/2026 10:21,2/11/2026 13:21,Weekday,Dune: Part Three,Sci-Fi,Galaxy Sala,IMAX,5,"160,000",0,"800,000",wallet,0,Success
TXN000251,U65588,VIP,5/22/2026 1:44,5/30/2026 9:44,Weekend,Gladiator III,Action,BHD Star Bitexco,3D,2,"110,000",0,"220,000",wallet,0,Success
TXN000252,U49647,New,1/7/2026 13:18,1/11/2026 2:18,Weekend,Wicked 2,Musical,BHD Pham Hung,Standard,2,"75,000",0,"150,000",wallet,0,Refunded
TXN000253,U75954,VIP,3/25/2026 16:43,3/26/2026 22:43,Weekday,Joker 3,Crime,Lotte Landmark,3D,2,"110,000","129,000","349,000",vietQR,"30,000",Success
TXN000254,U74945,VIP,5/1/2026 23:23,5/6/2026 17:23,Weekday,Gladiator III,Action,Galaxy Nguyen Du,VIP,3,"150,000","89,000","539,000",vietQR,"30,000",Success
TXN000255,U62673,Member,1/20/2026 4:38,1/29/2026 13:38,Weekday,The Conjuring 4,Horror,CGV Aeon Mall,Couple,4,"260,000","189,000","1,229,000",bank,0,Success
TXN000256,U70420,VIP,3/19/2026 23:58,3/27/2026 22:58,Weekday,Joker 3,Crime,CGV Aeon Mall,IMAX,1,"165,000","89,000","254,000",wallet,0,Failed
TXN000257,U73763,VIP,1/4/2026 13:45,1/5/2026 2:45,Weekday,Smile 3,Horror,CGV Aeon Mall,3D,2,"110,000","49,000","269,000",wallet,0,Success
TXN000258,U87757,Regular,3/28/2026 3:10,4/1/2026 20:10,Weekday,Wicked 2,Musical,Galaxy Nguyen Du,VIP,2,"145,000","49,000","339,000",bank,"10,000",Success
TXN000259,U98559,New,1/27/2026 11:29,1/28/2026 4:29,Weekday,Nha Ba Nu 2,Comedy,BHD Pham Hung,3D,2,"110,000","189,000","409,000",wallet,"10,000",Success
TXN000260,U54873,New,2/21/2026 0:25,2/22/2026 14:25,Weekend,La La Land 2,Romance,BHD Star Bitexco,IMAX,1,"160,000","49,000","209,000",bank,"20,000",Failed
TXN000261,U23232,Member,3/9/2026 5:32,3/17/2026 11:32,Weekday,Deadpool 4,Action,BHD Star Bitexco,Standard,3,"75,000",0,"225,000",vietQR,"30,000",Success
TXN000262,U88190,Member,3/26/2026 4:48,4/3/2026 11:48,Weekday,Wicked 2,Musical,CGV Aeon Mall,Standard,2,"80,000","189,000","349,000",bank,"30,000",Refunded
TXN000263,U16604,Member,1/31/2026 7:18,2/3/2026 8:18,Weekday,Smile 3,Horror,CGV Vincom,Standard,3,"75,000",0,"225,000",bank,"10,000",Success
TXN000264,U36975,Member,3/6/2026 1:19,3/9/2026 8:19,Weekday,Deadpool 4,Action,CGV Aeon Mall,3D,1,"110,000",0,"110,000",wallet,0,Success
TXN000265,U39574,VIP,4/4/2026 11:26,4/6/2026 5:26,Weekday,Wicked 2,Musical,Galaxy Sala,3D,2,"120,000","89,000","329,000",wallet,0,Success
TXN000266,U37480,Regular,3/12/2026 11:42,3/13/2026 12:42,Weekday,Fast X Final,Action,Lotte Cinema Q7,Standard,2,"75,000","49,000","199,000",bank,0,Success
TXN000267,U68053,Member,4/8/2026 2:36,4/11/2026 18:36,Weekend,Inside Out 3,Animation,CGV Vincom,Couple,2,"270,000","129,000","669,000",vietQR,0,Failed
TXN000268,U65770,VIP,5/12/2026 7:34,5/18/2026 19:34,Weekday,La La Land 2,Romance,CGV Aeon Mall,VIP,2,"145,000",0,"290,000",vietQR,0,Success
TXN000269,U39913,Member,2/26/2026 7:56,3/6/2026 10:56,Weekday,Wicked 2,Musical,CGV Vincom,Couple,4,"260,000","49,000","1,089,000",bank,0,Success
TXN000270,U81705,New,4/16/2026 7:01,4/17/2026 15:01,Weekday,Joker 3,Crime,Galaxy Sala,IMAX,2,"160,000","49,000","369,000",bank,"10,000",Success
TXN000271,U90493,New,4/6/2026 21:43,4/7/2026 7:43,Weekday,Smile 3,Horror,Lotte Landmark,Standard,2,"75,000",0,"150,000",bank,0,Success
TXN000272,U20110,New,5/11/2026 1:47,5/16/2026 0:47,Weekend,Deadpool 4,Action,BHD Star Bitexco,Standard,3,"80,000",0,"240,000",wallet,0,Success
TXN000273,U68359,Member,5/21/2026 13:16,5/30/2026 19:16,Weekend,Moana 2,Animation,Lotte Cinema Q7,Couple,4,"260,000",0,"1,040,000",wallet,0,Success
TXN000274,U24879,Member,5/7/2026 15:41,5/12/2026 15:41,Weekday,Avengers: Secret Wars,Action,CGV Vincom,Couple,6,"260,000",0,"1,560,000",bank,0,Success
TXN000275,U94050,VIP,1/11/2026 10:08,1/17/2026 9:08,Weekend,Deadpool 4,Action,Lotte Cinema Q7,Standard,3,"75,000",0,"225,000",vietQR,0,Success
TXN000276,U52142,New,2/26/2026 16:11,3/5/2026 15:11,Weekday,Mai 2,Drama,Galaxy Sala,Standard,3,"75,000","189,000","414,000",wallet,0,Success
TXN000277,U98227,Regular,2/13/2026 2:28,2/18/2026 12:28,Weekday,Avengers: Secret Wars,Action,BHD Pham Hung,Couple,1,"270,000","129,000","399,000",bank,"20,000",Success
TXN000278,U92622,New,3/7/2026 8:36,3/16/2026 6:36,Weekday,Deadpool 4,Action,CGV Vincom,IMAX,4,"160,000",0,"640,000",vietQR,0,Success
TXN000279,U24919,VIP,4/24/2026 5:42,4/24/2026 21:42,Weekday,Moana 2,Animation,CGV Vincom,Standard,1,"85,000",0,"85,000",wallet,0,Success
TXN000280,U41128,New,2/22/2026 22:50,2/26/2026 13:50,Weekday,Smile 3,Horror,Lotte Landmark,IMAX,3,"160,000",0,"480,000",vietQR,"30,000",Success
TXN000281,U94445,Regular,2/10/2026 10:03,2/11/2026 2:03,Weekday,Inside Out 3,Animation,Lotte Landmark,Standard,2,"75,000","89,000","239,000",vietQR,"10,000",Success
TXN000282,U99413,VIP,1/13/2026 8:02,1/15/2026 5:02,Weekday,Inside Out 3,Animation,CGV Aeon Mall,IMAX,1,"160,000",0,"160,000",wallet,0,Success
TXN000283,U25895,VIP,3/10/2026 0:26,3/18/2026 14:26,Weekday,Nha Ba Nu 2,Comedy,Galaxy Sala,Couple,2,"260,000","189,000","709,000",vietQR,0,Success
TXN000284,U67905,Regular,5/25/2026 13:56,5/31/2026 2:56,Weekend,The Conjuring 4,Horror,BHD Star Bitexco,Standard,4,"80,000","129,000","449,000",vietQR,0,Success
TXN000285,U32880,New,3/8/2026 4:08,3/17/2026 13:08,Weekday,Deadpool 4,Action,Lotte Landmark,Standard,5,"75,000",0,"375,000",bank,0,Success
TXN000286,U69086,Regular,2/10/2026 7:54,2/14/2026 14:54,Weekend,Nha Ba Nu 2,Comedy,Lotte Cinema Q7,Couple,1,"270,000","89,000","359,000",wallet,0,Success
TXN000287,U43903,Member,4/4/2026 19:05,4/12/2026 15:05,Weekend,Moana 2,Animation,Galaxy Nguyen Du,IMAX,2,"160,000",0,"320,000",wallet,"20,000",Success
TXN000288,U56553,Member,3/5/2026 13:29,3/9/2026 19:29,Weekday,Nha Ba Nu 2,Comedy,CGV Vincom,VIP,2,"140,000","49,000","329,000",vietQR,"30,000",Success
TXN000289,U93225,New,2/14/2026 16:16,2/18/2026 1:16,Weekday,Wicked 2,Musical,Lotte Landmark,VIP,2,"140,000",0,"280,000",wallet,0,Success
TXN000290,U67942,Regular,4/24/2026 23:56,4/25/2026 6:56,Weekend,Joker 3,Crime,Galaxy Nguyen Du,Standard,4,"75,000",0,"300,000",wallet,0,Success
TXN000291,U54090,Regular,5/23/2026 4:56,5/26/2026 20:56,Weekday,Inside Out 3,Animation,Galaxy Nguyen Du,Standard,1,"85,000",0,"85,000",vietQR,0,Success
TXN000292,U98806,VIP,5/21/2026 19:13,5/29/2026 5:13,Weekday,Oppenheimer II,Drama,Galaxy Nguyen Du,Couple,5,"260,000",0,"1,300,000",wallet,"10,000",Success
TXN000293,U14278,Member,4/13/2026 12:30,4/20/2026 16:30,Weekday,La La Land 2,Romance,Lotte Cinema Q7,Standard,1,"75,000",0,"75,000",vietQR,0,Success
TXN000294,U45361,Member,3/28/2026 20:55,3/31/2026 23:55,Weekday,Dune: Part Three,Sci-Fi,BHD Star Bitexco,3D,2,"120,000","49,000","289,000",vietQR,0,Success
TXN000295,U85166,New,1/22/2026 20:13,1/29/2026 2:13,Weekday,Smile 3,Horror,BHD Pham Hung,3D,3,"110,000","89,000","419,000",bank,0,Failed
TXN000296,U63010,Regular,4/24/2026 23:06,4/28/2026 0:06,Weekday,Deadpool 4,Action,BHD Star Bitexco,VIP,1,"140,000","189,000","329,000",wallet,0,Success
TXN000297,U99813,New,4/20/2026 21:42,4/25/2026 10:42,Weekend,Nha Ba Nu 2,Comedy,Galaxy Sala,Standard,1,"80,000","129,000","209,000",bank,"10,000",Success
TXN000298,U94376,New,3/9/2026 19:20,3/12/2026 5:20,Weekday,Moana 2,Animation,BHD Pham Hung,VIP,3,"140,000",0,"420,000",vietQR,0,Success
TXN000299,U84302,Regular,2/8/2026 1:31,2/9/2026 18:31,Weekday,Smile 3,Horror,CGV Vincom,IMAX,2,"165,000","129,000","459,000",wallet,0,Success
TXN000300,U36518,Member,5/25/2026 1:52,6/2/2026 9:52,Weekday,Smile 3,Horror,Galaxy Sala,3D,2,"120,000",0,"240,000",bank,"20,000",Success
TXN000301,U17425,New,1/28/2026 12:43,1/30/2026 16:43,Weekday,Fast X Final,Action,CGV Aeon Mall,Standard,6,"75,000","129,000","579,000",bank,0,Success
