session_tracking_id,user_id,event_id,screen_name,event_name,event_type,tracking_time,event_sequence,platform,app_version,device_model,network,user_segment,duration_ms
SES000017,U12600,1024.015,Chọn Bắp Nước,load màn hình chọn bắp nước,view,2026-05-13 16:58:35,13,Android,3.9.0,Vivo V27,Wifi,New,"19,086"
SES000017,U12600,1024.013,Chọn Bắp Nước,chọn bắp nước,click,2026-05-13 16:58:42,14,Android,3.9.0,Vivo V27,Wifi,New,"12,271"
SES000017,U12600,1024.014,Chọn Bắp Nước,bấm tiếp tục màn hình chọn bắp nước,click,2026-05-13 16:58:59,15,Android,3.9.0,Vivo V27,Wifi,New,"34,828"
SES000017,U12600,1025.015,Confirm,load màn hình confirm,view,2026-05-13 17:00:29,16,Android,3.9.0,Vivo V27,Wifi,New,"12,222"
SES000018,U68757,1020.000,Movie Home,load màn hình Movie home,view,2026-05-27 10:18:50,1,Android,3.8.1,Vivo V27,5G,VIP,"37,879"
SES000018,U68757,1020.004,Movie Home,Click xem tất cả phim,click,2026-05-27 10:19:59,2,Android,3.8.1,Vivo V27,5G,VIP,"13,796"
SES000018,U68757,1020.002,Movie Home,click xem chi tiết phim,click,2026-05-27 10:21:21,3,Android,3.8.1,Vivo V27,5G,VIP,"37,755"
SES000018,U68757,1021.007,Phim Detail,load màn hình phim detail,view,2026-05-27 10:22:06,4,Android,3.8.1,Vivo V27,5G,VIP,"20,677"
SES000018,U68757,1021.003,Phim Detail,Click xem trailer,click,2026-05-27 10:22:32,5,Android,3.8.1,Vivo V27,5G,VIP,"42,897"
SES000018,U68757,1021.006,Phim Detail,click đặt vé phim trên phim detail,click,2026-05-27 10:23:44,6,Android,3.8.1,Vivo V27,5G,VIP,"31,614"
SES000018,U68757,1022.008,Chọn Suất Chiếu,Load màn hình chọn suất chiếu,view,2026-05-27 10:24:53,7,Android,3.8.1,Vivo V27,5G,VIP,"21,662"
SES000018,U68757,1022.009,Chọn Suất Chiếu,Chọn rạp phim trên màn hình suất chiếu,click,2026-05-27 10:25:53,8,Android,3.8.1,Vivo V27,5G,VIP,"33,025"
SES000019,U54333,1020.000,Movie Home,load màn hình Movie home,view,2026-05-18 04:47:18,1,Android,3.9.0,Xiaomi 13,Wifi,Regular,"22,544"
SES000019,U54333,1020.001,Movie Home,click chọn phim,click,2026-05-18 04:48:25,2,Android,3.9.0,Xiaomi 13,Wifi,Regular,"24,702"
SES000019,U54333,1020.002,Movie Home,click xem chi tiết phim,click,2026-05-18 04:49:54,3,Android,3.9.0,Xiaomi 13,Wifi,Regular,"35,842"
SES000019,U54333,1021.007,Phim Detail,load màn hình phim detail,view,2026-05-18 04:49:58,4,Android,3.9.0,Xiaomi 13,Wifi,Regular,"40,717"
SES000019,U54333,1021.006,Phim Detail,click đặt vé phim trên phim detail,click,2026-05-18 04:51:09,5,Android,3.9.0,Xiaomi 13,Wifi,Regular,"19,175"
SES000019,U54333,1022.008,Chọn Suất Chiếu,Load màn hình chọn suất chiếu,view,2026-05-18 04:51:57,6,Android,3.9.0,Xiaomi 13,Wifi,Regular,"3,242"
SES000019,U54333,1022.009,Chọn Suất Chiếu,Chọn rạp phim trên màn hình suất chiếu,click,2026-05-18 04:52:32,7,Android,3.9.0,Xiaomi 13,Wifi,Regular,"11,101"
SES000019,U54333,1022.010,Chọn Suất Chiếu,chọn ngày trên màn hình suất chiếu,click,2026-05-18 04:52:42,8,Android,3.9.0,Xiaomi 13,Wifi,Regular,"29,722"
SES000019,U54333,1022.011,Chọn Suất Chiếu,chọn suất chiếu trên màn hình suất chiếu,click,2026-05-18 04:53:49,9,Android,3.9.0,Xiaomi 13,Wifi,Regular,"21,570"
SES000019,U54333,1023.012,Chọn Ghế,load màn hình chọn ghế,view,2026-05-18 04:54:06,10,Android,3.9.0,Xiaomi 13,Wifi,Regular,"31,114"
SES000019,U54333,1023.013,Chọn Ghế,chọn ghế,click,2026-05-18 04:54:10,11,Android,3.9.0,Xiaomi 13,Wifi,Regular,"3,615"
SES000019,U54333,1023.014,Chọn Ghế,bấm tiếp tục màn hình chọn ghế,click,2026-05-18 04:55:34,12,Android,3.9.0,Xiaomi 13,Wifi,Regular,"11,864"
SES000019,U54333,1024.015,Chọn Bắp Nước,load màn hình chọn bắp nước,view,2026-05-18 04:56:03,13,Android,3.9.0,Xiaomi 13,Wifi,Regular,"34,620"
SES000019,U54333,1024.013,Chọn Bắp Nước,chọn bắp nước,click,2026-05-18 04:56:10,14,Android,3.9.0,Xiaomi 13,Wifi,Regular,"2,684"
SES000019,U54333,1024.014,Chọn Bắp Nước,bấm tiếp tục màn hình chọn bắp nước,click,2026-05-18 04:57:32,15,Android,3.9.0,Xiaomi 13,Wifi,Regular,"37,718"
SES000019,U54333,1025.015,Confirm,load màn hình confirm,view,2026-05-18 04:58:24,16,Android,3.9.0,Xiaomi 13,Wifi,Regular,"6,803"
SES000019,U54333,1025.016,Confirm,bấm xác nhận tại màn hình confirm,click,2026-05-18 04:58:30,17,Android,3.9.0,Xiaomi 13,Wifi,Regular,"18,222"
SES000019,U54333,1026.017,Thanh Toán,load màn hình thanh toán,view,2026-05-18 04:58:37,18,Android,3.9.0,Xiaomi 13,Wifi,Regular,"4,929"
SES000019,U54333,1026.018,Thanh Toán,bấm xác nhận trên màn hình thanh toán,submit,2026-05-18 04:58:42,19,Android,3.9.0,Xiaomi 13,Wifi,Regular,"16,837"
SES000020,U57956,1020.000,Movie Home,load màn hình Movie home,view,2026-05-18 09:35:44,1,iOS,3.9.0,iPhone 12,Wifi,Regular,"35,697"
SES000020,U57956,1020.001,Movie Home,click chọn phim,click,2026-05-18 09:36:46,2,iOS,3.9.0,iPhone 12,Wifi,Regular,"2,180"
SES000020,U57956,1020.002,Movie Home,click xem chi tiết phim,click,2026-05-18 09:37:34,3,iOS,3.9.0,iPhone 12,Wifi,Regular,"20,260"
SES000020,U57956,1021.007,Phim Detail,load màn hình phim detail,view,2026-05-18 09:38:32,4,iOS,3.9.0,iPhone 12,Wifi,Regular,"31,254"
SES000020,U57956,1021.006,Phim Detail,click đặt vé phim trên phim detail,click,2026-05-18 09:39:48,5,iOS,3.9.0,iPhone 12,Wifi,Regular,"35,717"
SES000020,U57956,1022.008,Chọn Suất Chiếu,Load màn hình chọn suất chiếu,view,2026-05-18 09:41:15,6,iOS,3.9.0,iPhone 12,Wifi,Regular,"34,596"
SES000020,U57956,1022.009,Chọn Suất Chiếu,Chọn rạp phim trên màn hình suất chiếu,click,2026-05-18 09:42:03,7,iOS,3.9.0,iPhone 12,Wifi,Regular,"9,112"
SES000020,U57956,1022.010,Chọn Suất Chiếu,chọn ngày trên màn hình suất chiếu,click,2026-05-18 09:43:08,8,iOS,3.9.0,iPhone 12,Wifi,Regular,"6,336"
SES000020,U57956,1022.011,Chọn Suất Chiếu,chọn suất chiếu trên màn hình suất chiếu,click,2026-05-18 09:44:24,9,iOS,3.9.0,iPhone 12,Wifi,Regular,"1,452"
SES000020,U57956,1023.012,Chọn Ghế,load màn hình chọn ghế,view,2026-05-18 09:44:53,10,iOS,3.9.0,iPhone 12,Wifi,Regular,"34,024"
SES000020,U57956,1023.013,Chọn Ghế,chọn ghế,click,2026-05-18 09:46:04,11,iOS,3.9.0,iPhone 12,Wifi,Regular,"12,801"
SES000020,U57956,1023.014,Chọn Ghế,bấm tiếp tục màn hình chọn ghế,click,2026-05-18 09:46:58,12,iOS,3.9.0,iPhone 12,Wifi,Regular,"6,801"
SES000020,U57956,1024.015,Chọn Bắp Nước,load màn hình chọn bắp nước,view,2026-05-18 09:47:58,13,iOS,3.9.0,iPhone 12,Wifi,Regular,"31,146"
SES000020,U57956,1024.014,Chọn Bắp Nước,bấm tiếp tục màn hình chọn bắp nước,click,2026-05-18 09:48:11,14,iOS,3.9.0,iPhone 12,Wifi,Regular,"3,112"
SES000020,U57956,1025.015,Confirm,load màn hình confirm,view,2026-05-18 09:48:35,15,iOS,3.9.0,iPhone 12,Wifi,Regular,"25,433"
SES000020,U57956,1025.016,Confirm,bấm xác nhận tại màn hình confirm,click,2026-05-18 09:48:45,16,iOS,3.9.0,iPhone 12,Wifi,Regular,"11,671"
SES000020,U57956,1026.017,Thanh Toán,load màn hình thanh toán,view,2026-05-18 09:49:44,17,iOS,3.9.0,iPhone 12,Wifi,Regular,"27,969"
SES000021,U93527,1020.000,Movie Home,load màn hình Movie home,view,2026-05-28 20:48:59,1,Android,4.1.3,Xiaomi 13,5G,Member,"44,069"
SES000021,U93527,1020.001,Movie Home,click chọn phim,click,2026-05-28 20:49:02,2,Android,4.1.3,Xiaomi 13,5G,Member,"21,588"
SES000021,U93527,1020.002,Movie Home,click xem chi tiết phim,click,2026-05-28 20:49:38,3,Android,4.1.3,Xiaomi 13,5G,Member,"24,689"
SES000021,U93527,1021.007,Phim Detail,load màn hình phim detail,view,2026-05-28 20:50:40,4,Android,4.1.3,Xiaomi 13,5G,Member,"3,191"
SES000022,U86948,1020.000,Movie Home,load màn hình Movie home,view,2026-05-29 01:00:45,1,Android,3.9.0,Vivo V27,4G,Regular,"22,980"
SES000022,U86948,1020.001,Movie Home,click chọn phim,click,2026-05-29 01:01:51,2,Android,3.9.0,Vivo V27,4G,Regular,"25,090"
SES000022,U86948,1020.002,Movie Home,click xem chi tiết phim,click,2026-05-29 01:01:56,3,Android,3.9.0,Vivo V27,4G,Regular,"20,170"
SES000022,U86948,1021.007,Phim Detail,load màn hình phim detail,view,2026-05-29 01:02:16,4,Android,3.9.0,Vivo V27,4G,Regular,"17,513"
SES000022,U86948,1021.003,Phim Detail,Click xem trailer,click,2026-05-29 01:03:36,5,Android,3.9.0,Vivo V27,4G,Regular,"28,922"
SES000022,U86948,1021.006,Phim Detail,click đặt vé phim trên phim detail,click,2026-05-29 01:04:17,6,Android,3.9.0,Vivo V27,4G,Regular,"32,406"
SES000022,U86948,1022.008,Chọn Suất Chiếu,Load màn hình chọn suất chiếu,view,2026-05-29 01:04:27,7,Android,3.9.0,Vivo V27,4G,Regular,"14,820"
SES000022,U86948,1022.009,Chọn Suất Chiếu,Chọn rạp phim trên màn hình suất chiếu,click,2026-05-29 01:05:09,8,Android,3.9.0,Vivo V27,4G,Regular,"32,071"
SES000022,U86948,1022.010,Chọn Suất Chiếu,chọn ngày trên màn hình suất chiếu,click,2026-05-29 01:05:42,9,Android,3.9.0,Vivo V27,4G,Regular,"40,631"
SES000022,U86948,1022.011,Chọn Suất Chiếu,chọn suất chiếu trên màn hình suất chiếu,click,2026-05-29 01:05:57,10,Android,3.9.0,Vivo V27,4G,Regular,"3,329"
SES000022,U86948,1023.012,Chọn Ghế,load màn hình chọn ghế,view,2026-05-29 01:06:58,11,Android,3.9.0,Vivo V27,4G,Regular,749
SES000022,U86948,1023.013,Chọn Ghế,chọn ghế,click,2026-05-29 01:08:18,12,Android,3.9.0,Vivo V27,4G,Regular,"22,569"
SES000022,U86948,1023.014,Chọn Ghế,bấm tiếp tục màn hình chọn ghế,click,2026-05-29 01:08:45,13,Android,3.9.0,Vivo V27,4G,Regular,"9,294"
SES000022,U86948,1024.015,Chọn Bắp Nước,load màn hình chọn bắp nước,view,2026-05-29 01:08:57,14,Android,3.9.0,Vivo V27,4G,Regular,"43,437"
SES000022,U86948,1024.013,Chọn Bắp Nước,chọn bắp nước,click,2026-05-29 01:10:24,15,Android,3.9.0,Vivo V27,4G,Regular,"35,994"
SES000022,U86948,1024.014,Chọn Bắp Nước,bấm tiếp tục màn hình chọn bắp nước,click,2026-05-29 01:10:53,16,Android,3.9.0,Vivo V27,4G,Regular,"38,207"
SES000022,U86948,1025.015,Confirm,load màn hình confirm,view,2026-05-29 01:12:12,17,Android,3.9.0,Vivo V27,4G,Regular,"6,107"
SES000022,U86948,1025.016,Confirm,bấm xác nhận tại màn hình confirm,click,2026-05-29 01:13:32,18,Android,3.9.0,Vivo V27,4G,Regular,"33,335"
SES000022,U86948,1026.017,Thanh Toán,load màn hình thanh toán,view,2026-05-29 01:13:47,19,Android,3.9.0,Vivo V27,4G,Regular,"5,697"
SES000022,U86948,1026.018,Thanh Toán,bấm xác nhận trên màn hình thanh toán,submit,2026-05-29 01:13:59,20,Android,3.9.0,Vivo V27,4G,Regular,"36,179"
SES000023,U20738,1020.000,Movie Home,load màn hình Movie home,view,2026-05-25 07:38:50,1,Android,4.1.3,Oppo Reno8,5G,Member,"40,221"
SES000023,U20738,1020.001,Movie Home,click chọn phim,click,2026-05-25 07:39:18,2,Android,4.1.3,Oppo Reno8,5G,Member,"34,271"
SES000023,U20738,1020.002,Movie Home,click xem chi tiết phim,click,2026-05-25 07:40:21,3,Android,4.1.3,Oppo Reno8,5G,Member,"43,500"
SES000023,U20738,1021.007,Phim Detail,load màn hình phim detail,view,2026-05-25 07:41:03,4,Android,4.1.3,Oppo Reno8,5G,Member,"25,301"
SES000023,U20738,1021.006,Phim Detail,click đặt vé phim trên phim detail,click,2026-05-25 07:42:22,5,Android,4.1.3,Oppo Reno8,5G,Member,"39,629"
SES000023,U20738,1022.008,Chọn Suất Chiếu,Load màn hình chọn suất chiếu,view,2026-05-25 07:43:46,6,Android,4.1.3,Oppo Reno8,5G,Member,"14,056"
SES000023,U20738,1022.009,Chọn Suất Chiếu,Chọn rạp phim trên màn hình suất chiếu,click,2026-05-25 07:43:53,7,Android,4.1.3,Oppo Reno8,5G,Member,"26,765"
SES000023,U20738,1022.010,Chọn Suất Chiếu,chọn ngày trên màn hình suất chiếu,click,2026-05-25 07:45:02,8,Android,4.1.3,Oppo Reno8,5G,Member,"25,150"
SES000024,U60729,1020.000,Movie Home,load màn hình Movie home,view,2026-05-27 23:08:44,1,Android,4.0.0,Oppo Reno8,5G,Regular,"32,699"
SES000024,U60729,1020.004,Movie Home,Click xem tất cả phim,click,2026-05-27 23:09:51,2,Android,4.0.0,Oppo Reno8,5G,Regular,"31,452"
SES000024,U60729,1020.002,Movie Home,click xem chi tiết phim,click,2026-05-27 23:11:20,3,Android,4.0.0,Oppo Reno8,5G,Regular,526
SES000024,U60729,1021.007,Phim Detail,load màn hình phim detail,view,2026-05-27 23:12:08,4,Android,4.0.0,Oppo Reno8,5G,Regular,"9,340"
SES000024,U60729,1021.003,Phim Detail,Click xem trailer,click,2026-05-27 23:12:18,5,Android,4.0.0,Oppo Reno8,5G,Regular,"38,765"
SES000024,U60729,1021.006,Phim Detail,click đặt vé phim trên phim detail,click,2026-05-27 23:12:52,6,Android,4.0.0,Oppo Reno8,5G,Regular,"28,589"
SES000024,U60729,1022.008,Chọn Suất Chiếu,Load màn hình chọn suất chiếu,view,2026-05-27 23:12:53,7,Android,4.0.0,Oppo Reno8,5G,Regular,"8,621"
SES000024,U60729,1022.009,Chọn Suất Chiếu,Chọn rạp phim trên màn hình suất chiếu,click,2026-05-27 23:13:41,8,Android,4.0.0,Oppo Reno8,5G,Regular,"33,589"
SES000024,U60729,1022.010,Chọn Suất Chiếu,chọn ngày trên màn hình suất chiếu,click,2026-05-27 23:13:48,9,Android,4.0.0,Oppo Reno8,5G,Regular,"12,589"
SES000024,U60729,1022.011,Chọn Suất Chiếu,chọn suất chiếu trên màn hình suất chiếu,click,2026-05-27 23:15:02,10,Android,4.0.0,Oppo Reno8,5G,Regular,"32,444"
SES000024,U60729,1023.012,Chọn Ghế,load màn hình chọn ghế,view,2026-05-27 23:16:14,11,Android,4.0.0,Oppo Reno8,5G,Regular,"27,170"
SES000024,U60729,1023.013,Chọn Ghế,chọn ghế,click,2026-05-27 23:17:01,12,Android,4.0.0,Oppo Reno8,5G,Regular,"28,228"
SES000024,U60729,1023.014,Chọn Ghế,bấm tiếp tục màn hình chọn ghế,click,2026-05-27 23:18:30,13,Android,4.0.0,Oppo Reno8,5G,Regular,"43,525"
SES000024,U60729,1024.015,Chọn Bắp Nước,load màn hình chọn bắp nước,view,2026-05-27 23:19:02,14,Android,4.0.0,Oppo Reno8,5G,Regular,"25,355"
SES000024,U60729,1024.013,Chọn Bắp Nước,chọn bắp nước,click,2026-05-27 23:20:13,15,Android,4.0.0,Oppo Reno8,5G,Regular,"21,127"
SES000024,U60729,1024.014,Chọn Bắp Nước,bấm tiếp tục màn hình chọn bắp nước,click,2026-05-27 23:21:05,16,Android,4.0.0,Oppo Reno8,5G,Regular,"8,545"
SES000024,U60729,1025.015,Confirm,load màn hình confirm,view,2026-05-27 23:21:18,17,Android,4.0.0,Oppo Reno8,5G,Regular,"37,786"
SES000024,U60729,1025.016,Confirm,bấm xác nhận tại màn hình confirm,click,2026-05-27 23:22:47,18,Android,4.0.0,Oppo Reno8,5G,Regular,"44,477"
SES000024,U60729,1026.017,Thanh Toán,load màn hình thanh toán,view,2026-05-27 23:23:41,19,Android,4.0.0,Oppo Reno8,5G,Regular,"3,193"
SES000024,U60729,1026.018,Thanh Toán,bấm xác nhận trên màn hình thanh toán,submit,2026-05-27 23:23:47,20,Android,4.0.0,Oppo Reno8,5G,Regular,"22,670"
SES000025,U57214,1020.000,Movie Home,load màn hình Movie home,view,2026-05-30 06:57:00,1,iOS,4.0.0,iPhone 12,5G,Regular,"13,911"
SES000025,U57214,1020.001,Movie Home,click chọn phim,click,2026-05-30 06:58:13,2,iOS,4.0.0,iPhone 12,5G,Regular,"15,543"
SES000025,U57214,1020.005,Movie Home,click đặt vé phim trên Movie home,click,2026-05-30 06:59:19,3,iOS,4.0.0,iPhone 12,5G,Regular,"37,097"
SES000025,U57214,1022.008,Chọn Suất Chiếu,Load màn hình chọn suất chiếu,view,2026-05-30 06:59:59,4,iOS,4.0.0,iPhone 12,5G,Regular,"3,137"
SES000025,U57214,1022.009,Chọn Suất Chiếu,Chọn rạp phim trên màn hình suất chiếu,click,2026-05-30 07:00:44,5,iOS,4.0.0,iPhone 12,5G,Regular,638
SES000025,U57214,1022.010,Chọn Suất Chiếu,chọn ngày trên màn hình suất chiếu,click,2026-05-30 07:01:11,6,iOS,4.0.0,iPhone 12,5G,Regular,"39,974"
SES000025,U57214,1022.011,Chọn Suất Chiếu,chọn suất chiếu trên màn hình suất chiếu,click,2026-05-30 07:02:02,7,iOS,4.0.0,iPhone 12,5G,Regular,"24,384"
SES000025,U57214,1023.012,Chọn Ghế,load màn hình chọn ghế,view,2026-05-30 07:02:29,8,iOS,4.0.0,iPhone 12,5G,Regular,"24,343"
SES000025,U57214,1023.013,Chọn Ghế,chọn ghế,click,2026-05-30 07:02:59,9,iOS,4.0.0,iPhone 12,5G,Regular,"24,026"
SES000025,U57214,1023.014,Chọn Ghế,bấm tiếp tục màn hình chọn ghế,click,2026-05-30 07:03:43,10,iOS,4.0.0,iPhone 12,5G,Regular,"40,690"
SES000025,U57214,1024.015,Chọn Bắp Nước,load màn hình chọn bắp nước,view,2026-05-30 07:04:08,11,iOS,4.0.0,iPhone 12,5G,Regular,"15,409"
SES000025,U57214,1024.014,Chọn Bắp Nước,bấm tiếp tục màn hình chọn bắp nước,click,2026-05-30 07:04:21,12,iOS,4.0.0,iPhone 12,5G,Regular,"11,847"
SES000025,U57214,1025.015,Confirm,load màn hình confirm,view,2026-05-30 07:04:29,13,iOS,4.0.0,iPhone 12,5G,Regular,"13,307"
SES000025,U57214,1025.016,Confirm,bấm xác nhận tại màn hình confirm,click,2026-05-30 07:04:49,14,iOS,4.0.0,iPhone 12,5G,Regular,"10,840"
SES000025,U57214,1026.017,Thanh Toán,load màn hình thanh toán,view,2026-05-30 07:05:30,15,iOS,4.0.0,iPhone 12,5G,Regular,"27,394"
SES000025,U57214,1026.018,Thanh Toán,bấm xác nhận trên màn hình thanh toán,submit,2026-05-30 07:06:06,16,iOS,4.0.0,iPhone 12,5G,Regular,704
SES000026,U88569,1020.000,Movie Home,load màn hình Movie home,view,2026-05-01 09:01:04,1,Android,4.0.0,Oppo Reno8,Wifi,VIP,"41,429"
SES000026,U88569,1020.004,Movie Home,Click xem tất cả phim,click,2026-05-01 09:01:56,2,Android,4.0.0,Oppo Reno8,Wifi,VIP,"8,283"
SES000026,U88569,1020.002,Movie Home,click xem chi tiết phim,click,2026-05-01 09:02:53,3,Android,4.0.0,Oppo Reno8,Wifi,VIP,"30,482"
SES000026,U88569,1021.007,Phim Detail,load màn hình phim detail,view,2026-05-01 09:02:58,4,Android,4.0.0,Oppo Reno8,Wifi,VIP,"44,355"
SES000026,U88569,1021.006,Phim Detail,click đặt vé phim trên phim detail,click,2026-05-01 09:03:10,5,Android,4.0.0,Oppo Reno8,Wifi,VIP,"28,883"
SES000027,U70944,1020.000,Movie Home,load màn hình Movie home,view,2026-05-22 17:33:50,1,Android,3.8.1,Vivo V27,Wifi,VIP,"20,334"
SES000027,U70944,1020.004,Movie Home,Click xem tất cả phim,click,2026-05-22 17:34:19,2,Android,3.8.1,Vivo V27,Wifi,VIP,"43,771"
SES000027,U70944,1020.005,Movie Home,click đặt vé phim trên Movie home,click,2026-05-22 17:34:45,3,Android,3.8.1,Vivo V27,Wifi,VIP,"39,892"
SES000027,U70944,1022.008,Chọn Suất Chiếu,Load màn hình chọn suất chiếu,view,2026-05-22 17:35:11,4,Android,3.8.1,Vivo V27,Wifi,VIP,"3,088"
SES000027,U70944,1022.009,Chọn Suất Chiếu,Chọn rạp phim trên màn hình suất chiếu,click,2026-05-22 17:35:26,5,Android,3.8.1,Vivo V27,Wifi,VIP,"35,028"
SES000027,U70944,1022.010,Chọn Suất Chiếu,chọn ngày trên màn hình suất chiếu,click,2026-05-22 17:36:06,6,Android,3.8.1,Vivo V27,Wifi,VIP,"42,756"
SES000027,U70944,1022.011,Chọn Suất Chiếu,chọn suất chiếu trên màn hình suất chiếu,click,2026-05-22 17:37:07,7,Android,3.8.1,Vivo V27,Wifi,VIP,"33,912"
SES000027,U70944,1023.012,Chọn Ghế,load màn hình chọn ghế,view,2026-05-22 17:38:31,8,Android,3.8.1,Vivo V27,Wifi,VIP,"40,273"
SES000027,U70944,1023.013,Chọn Ghế,chọn ghế,click,2026-05-22 17:39:17,9,Android,3.8.1,Vivo V27,Wifi,VIP,"41,251"
SES000027,U70944,1023.014,Chọn Ghế,bấm tiếp tục màn hình chọn ghế,click,2026-05-22 17:40:39,10,Android,3.8.1,Vivo V27,Wifi,VIP,"19,682"
SES000027,U70944,1024.015,Chọn Bắp Nước,load màn hình chọn bắp nước,view,2026-05-22 17:41:07,11,Android,3.8.1,Vivo V27,Wifi,VIP,"35,681"
SES000027,U70944,1024.013,Chọn Bắp Nước,chọn bắp nước,click,2026-05-22 17:42:36,12,Android,3.8.1,Vivo V27,Wifi,VIP,"1,801"
SES000027,U70944,1024.014,Chọn Bắp Nước,bấm tiếp tục màn hình chọn bắp nước,click,2026-05-22 17:43:51,13,Android,3.8.1,Vivo V27,Wifi,VIP,"42,169"
SES000027,U70944,1025.015,Confirm,load màn hình confirm,view,2026-05-22 17:44:41,14,Android,3.8.1,Vivo V27,Wifi,VIP,"23,263"
SES000027,U70944,1025.016,Confirm,bấm xác nhận tại màn hình confirm,click,2026-05-22 17:46:04,15,Android,3.8.1,Vivo V27,Wifi,VIP,"28,259"
SES000027,U70944,1026.017,Thanh Toán,load màn hình thanh toán,view,2026-05-22 17:47:17,16,Android,3.8.1,Vivo V27,Wifi,VIP,"28,812"
SES000027,U70944,1026.018,Thanh Toán,bấm xác nhận trên màn hình thanh toán,submit,2026-05-22 17:47:47,17,Android,3.8.1,Vivo V27,Wifi,VIP,"10,299"
SES000028,U31337,1020.000,Movie Home,load màn hình Movie home,view,2026-05-23 03:51:15,1,iOS,4.1.2,iPhone SE,Wifi,Regular,"11,350"
SES000029,U53764,1020.000,Movie Home,load màn hình Movie home,view,2026-05-07 19:26:32,1,iOS,3.8.1,iPhone SE,Wifi,Regular,"10,613"
SES000029,U53764,1020.001,Movie Home,click chọn phim,click,2026-05-07 19:26:37,2,iOS,3.8.1,iPhone SE,Wifi,Regular,"11,555"
SES000029,U53764,1020.002,Movie Home,click xem chi tiết phim,click,2026-05-07 19:27:56,3,iOS,3.8.1,iPhone SE,Wifi,Regular,"9,224"
SES000029,U53764,1021.007,Phim Detail,load màn hình phim detail,view,2026-05-07 19:28:54,4,iOS,3.8.1,iPhone SE,Wifi,Regular,"12,262"
SES000029,U53764,1021.006,Phim Detail,click đặt vé phim trên phim detail,click,2026-05-07 19:29:09,5,iOS,3.8.1,iPhone SE,Wifi,Regular,"17,470"
